step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
370,TRANSFER,769922.24,C741446374,0,0,C894619084,19128448.13,19898370.38,No,0
234,CASH_OUT,230668.31,C233887606,0,0,C701943300,491833.49,722501.8,No,0
571,CASH_OUT,36577.58,C1949953744,0,0,C1042470984,7119760.71,7156338.29,No,0
186,CASH_OUT,97828.65,C1848248367,114346,16517.35,C802905840,2678324.05,2776152.7,No,0
154,CASH_IN,322760.97,C897517872,451003,773763.97,C1917582519,88370.8,0,No,0
298,PAYMENT,3283.8,C2029039996,0,0,M1956516711,0,0,No,0
43,DEBIT,2933.01,C177865714,137057,134123.99,C1926345724,734253.14,737186.14,No,0
670,PAYMENT,14301.57,C1907465798,11621,0,M110486882,0,0,No,0
375,TRANSFER,5474753.78,C263665602,319925.91,0,C1483550735,5871833.14,11346586.92,No,0
42,CASH_OUT,366493.8,C283006240,63444,0,C1187156169,946782.4,1313276.2,No,0
596,PAYMENT,3221.77,C1610890305,342975.89,339754.12,M838995286,0,0,No,0
305,CASH_OUT,118341.52,C184283120,0,0,C157863943,819600.68,937942.19,No,0
143,TRANSFER,505430.81,C1493054089,0,0,C814814042,577518.44,1082949.25,No,0
405,CASH_OUT,106988.18,C318777605,135456,28467.82,C231328970,917053.94,1024042.12,No,0
326,CASH_OUT,183764.62,C471687984,62266,0,C2126765441,0,183764.62,No,0
204,CASH_OUT,93270.44,C1217765747,2631.8,0,C1042434393,302365.18,395635.62,No,0
332,TRANSFER,257582.5,C898384223,20812,0,C1039201431,0,257582.5,No,0
355,CASH_OUT,8358.19,C188175751,0,0,C356812048,715933.39,724291.58,No,0
405,CASH_IN,220434.53,C1186741586,2772721.97,2993156.51,C31149543,486713.17,266278.64,No,0
144,PAYMENT,5999.56,C1044766781,25603.63,19604.08,M2082941200,0,0,No,0
306,PAYMENT,4399.05,C2092486566,252165.64,247766.59,M1702170386,0,0,No,0
74,TRANSFER,3284197.88,C103236252,3284197.88,0,C1710384366,0,0,Si,0
354,PAYMENT,1681.61,C1191170843,0,0,M115963281,0,0,No,0
356,CASH_OUT,103886.85,C859674229,0,0,C137467505,308967.56,412854.41,No,0
134,PAYMENT,6206.38,C164666073,106746,100539.62,M1782816674,0,0,No,0
181,CASH_OUT,219008.51,C1924493313,11995,0,C2074059716,75899.6,294908.11,No,0
214,CASH_OUT,101143.97,C1501237080,21346,0,C1039480348,163442.32,264586.29,No,0
202,TRANSFER,394587.03,C44391029,0,0,C974073256,4038535.52,4556973.78,No,0
403,CASH_OUT,78008.92,C1789784648,0,0,C87435464,607799.55,685808.47,No,0
42,CASH_IN,117970.54,C66333352,1290913.09,1408883.63,C1715264189,453070.32,335099.79,No,0
211,PAYMENT,7095.39,C1162993137,0,0,M408102352,0,0,No,0
691,CASH_IN,9205.13,C1565757705,2252231.77,2261436.89,C982554398,6591503.47,6582298.35,No,0
306,CASH_OUT,31700.89,C1975496130,647642,615941.11,C1077763653,182730.41,214431.3,No,0
358,TRANSFER,1222686.9,C153906764,0,0,C1838934396,2143307.89,3365994.79,No,0
327,CASH_OUT,172868.05,C948061313,0,0,C2126078536,485012.67,657880.72,No,0
235,CASH_OUT,97618.85,C1896033779,20487,0,C21577998,0,97618.85,No,0
395,TRANSFER,69957.24,C1012421095,0,0,C1520113535,4296269.32,4366226.56,No,0
659,CASH_OUT,1321984.45,C1969225423,1321984.45,0,C402356824,0,1321984.45,Si,0
253,PAYMENT,23147.04,C1828146400,104178,81030.96,M1771489690,0,0,No,0
210,CASH_IN,31672.96,C876465630,6169896.02,6201568.98,C1904191540,608247.49,576574.53,No,0
398,CASH_OUT,108684.1,C1183128923,0,0,C1724371710,133546.63,242230.73,No,0
416,TRANSFER,10000000,C298387535,13019699.77,3019699.77,C662194461,0,0,Si,0
134,PAYMENT,20508.84,C287906546,33025,12516.16,M1935111759,0,0,No,0
136,PAYMENT,15188.62,C1918834670,305600.5,290411.88,M1959756702,0,0,No,0
379,PAYMENT,40775.43,C164726205,15190.81,0,M1190620024,0,0,No,0
323,CASH_OUT,15912.69,C71089688,0,0,C980104099,472081.29,487993.98,No,0
235,CASH_OUT,76138.76,C1469043126,0,0,C389648203,951266.14,1027404.9,No,0
328,CASH_IN,489863.36,C59910947,11282,501145.36,C1285378015,1221132.82,731269.46,No,0
384,TRANSFER,2374412.42,C958603903,2374412.42,0,C68780715,0,0,Si,0
39,TRANSFER,7937954.2,C2057200986,7937954.2,0,C1124319645,0,0,Si,0
162,PAYMENT,2592.59,C1179780478,0,0,M1986611792,0,0,No,0
259,CASH_OUT,56701.9,C1211698175,39164.21,0,C2071693619,144804.83,201506.73,No,0
409,CASH_OUT,3260215.75,C1978325769,3260215.75,0,C297774281,0,3260215.75,Si,0
38,CASH_IN,282130.64,C1701517331,19886092.41,20168223.05,C662045021,1571523.51,1289392.87,No,0
323,CASH_IN,82587.54,C918889343,2261103.87,2343691.41,C593770255,194108.63,111521.09,No,0
332,CASH_IN,96068.29,C54745372,7220835.22,7316903.51,C1744905902,12743519.3,12647451.02,No,0
402,TRANSFER,2307839.45,C682484209,0,0,C1441653652,4036222.25,6344061.7,No,0
306,PAYMENT,64566.48,C587168670,0,0,M909848570,0,0,No,0
279,CASH_OUT,7892.44,C1552806258,0,0,C2047873194,2268385.44,2276277.88,No,0
635,CASH_OUT,580010.03,C764461588,580010.03,0,C229248681,41887.5,621897.52,Si,0
162,PAYMENT,5567.17,C609058568,147,0,M717002778,0,0,No,0
37,PAYMENT,16002.13,C105243345,0,0,M15750947,0,0,No,0
19,CASH_OUT,96973.4,C2014025573,0,0,C1434344015,985965.15,1744221.96,No,0
250,PAYMENT,16747.71,C81515631,19784,3036.29,M276611330,0,0,No,0
209,PAYMENT,942.54,C640933137,146,0,M76726912,0,0,No,0
37,CASH_IN,65128.37,C969671391,10458,75586.37,C1162834272,1169653.63,1104525.27,No,0
201,CASH_IN,360380.04,C87619762,3939113.06,4299493.1,C489906089,573319.12,212939.09,No,0
126,TRANSFER,1244037.74,C2133606495,1244037.74,0,C1015051610,0,0,Si,0
185,CASH_OUT,64152.45,C1730385448,0,0,C1800532389,693798.73,757951.18,No,0
399,CASH_IN,203791.35,C1658875869,76974,280765.35,C2137330485,7695050.33,7491258.98,No,0
306,CASH_IN,3954.15,C1846931871,11622430.85,11626385.01,C1836311964,916035.81,912081.65,No,0
95,CASH_OUT,62988.74,C892267580,3442,0,C313477108,4675411.49,4738400.22,No,0
228,TRANSFER,10000000,C1721880478,10497526.17,497526.17,C521374455,0,0,Si,0
283,CASH_OUT,59998.5,C1288918058,0,0,C2013018630,5340237.49,5400235.99,No,0
203,CASH_IN,153505.03,C1721237751,19432,172937.03,C233182469,0,0,No,0
163,PAYMENT,527.94,C93484437,0,0,M1024604428,0,0,No,0
184,CASH_OUT,224511.55,C1514986122,0,0,C260887238,1237133.04,1461644.59,No,0
180,PAYMENT,42310.1,C1723209213,100216.36,57906.26,M975075596,0,0,No,0
209,CASH_OUT,351712.6,C1981825642,24074,0,C754244804,0,351712.6,No,0
375,PAYMENT,12402.45,C2113347267,0,0,M2126308615,0,0,No,0
153,CASH_IN,3032.57,C1105816893,4685848.09,4688880.66,C1559145228,3242708.61,3239676.04,No,0
135,TRANSFER,515645.16,C885687058,515645.16,0,C1873143762,0,0,Si,0
253,CASH_OUT,154192.79,C1241996420,20603,0,C1761816131,114669.07,127691.49,No,0
273,PAYMENT,221.83,C1278647815,291980.57,291758.74,M1787971584,0,0,No,0
163,PAYMENT,5857.87,C561394338,0,0,M1160657611,0,0,No,0
181,CASH_OUT,185348.32,C1119897327,10530,0,C437254003,0,185348.32,No,0
332,PAYMENT,25951.48,C20618144,0,0,M295500984,0,0,No,0
329,CASH_OUT,84312.29,C1963429607,84312.29,0,C1947737398,121545.95,205858.24,Si,0
370,CASH_IN,67093.98,C1993967189,5526067.47,5593161.45,C2036520397,176639.09,109545.12,No,0
300,PAYMENT,4573.96,C1576440979,198688.4,194114.44,M1789797467,0,0,No,0
167,PAYMENT,6687.02,C272937483,10175,3487.98,M1927005427,0,0,No,0
20,PAYMENT,16643.13,C1686071274,5978,0,M761748732,0,0,No,0
202,PAYMENT,697.59,C233079055,0,0,M819857135,0,0,No,0
47,CASH_OUT,199498.23,C2039617346,303206,103707.77,C1585827223,748745.91,948244.13,No,0
163,PAYMENT,7938.62,C1760270228,20882,12943.38,M1954344875,0,0,No,0
13,CASH_OUT,269961.94,C586756433,0,0,C1682576062,1330558.72,1840727.9,No,0
16,CASH_OUT,314663.71,C1674169692,8251,0,C1543621407,0,314663.71,No,0
284,CASH_OUT,10393.22,C735372751,0,0,C1630333222,57174.45,67567.67,No,0
226,CASH_IN,61370.31,C1766888946,0,61370.31,C755375388,1209957.98,1148587.67,No,0
309,PAYMENT,4446.97,C1724308616,0,0,M1231477336,0,0,No,0
378,CASH_OUT,33461.66,C1677585783,651342,617880.34,C1611525311,3266200.06,3299661.72,No,0
153,CASH_OUT,463958.22,C1925448780,10805,0,C826643200,0,463958.22,No,0
12,CASH_OUT,83595.43,C156695508,0,0,C770274916,1119434.07,1203029.49,No,0
204,CASH_IN,67447.08,C1726222786,5896446.11,5963893.18,C1115643676,245993.53,178546.45,No,0
281,CASH_IN,42219.86,C1368654113,8004,50223.86,C277058199,2150343.13,2108123.26,No,0
17,CASH_OUT,5610.69,C2005236122,1328,0,C1489406543,7728533.47,9038772.44,No,0
178,CASH_OUT,306568.47,C2099249479,0,0,C932439018,624318,930886.47,No,0
182,CASH_OUT,36597.07,C1174643534,0,0,C636965657,113335.66,149932.73,No,0
135,CASH_OUT,671658.33,C1602056708,0,0,C450253091,2475071.75,3146730.08,No,0
153,TRANSFER,419331.9,C1800590240,0,0,C1170794006,6286051.78,6705383.67,No,0
166,PAYMENT,523.42,C1867955552,10844,10320.58,M1497130425,0,0,No,0
225,PAYMENT,19372.89,C1972101105,0,0,M199725511,0,0,No,0
686,TRANSFER,93571.55,C1720321022,101064,7492.45,C1805039174,276389.89,369961.44,No,0
43,CASH_IN,70848.97,C951644951,50735,121583.97,C838225058,38832.69,0,No,0
380,CASH_IN,21514.2,C2119363268,7358805.13,7380319.32,C1848352750,52183.28,30669.08,No,0
402,CASH_OUT,7947.2,C159606352,52425,44477.8,C97750665,13127.94,21075.14,No,0
563,CASH_OUT,42540.27,C660585930,316,0,C484510259,0,42540.27,No,0
331,CASH_IN,229812.23,C881300239,2806482.65,3036294.87,C2097629604,4237047.13,4007234.91,No,0
402,CASH_IN,74666.07,C953270954,299704,374370.07,C1558568476,202992.13,128326.06,No,0
252,PAYMENT,14996.66,C791044461,0,0,M1694258683,0,0,No,0
541,TRANSFER,108755.28,C172956459,108755.28,0,C249062179,0,0,Si,0
15,CASH_OUT,26736.77,C1212804936,0,0,C525901948,367821.41,1129859.1,No,0
205,TRANSFER,333577.45,C1707278593,0,0,C1286615126,886052.03,1219629.49,No,0
353,PAYMENT,5183.87,C629969626,0,0,M1178198414,0,0,No,0
619,PAYMENT,6821.8,C1120632591,0,0,M48335684,0,0,No,0
375,CASH_OUT,370953.66,C145586648,22472,0,C1095208492,105802.59,476756.25,No,0
383,CASH_IN,29907.34,C544035532,3622887.42,3652794.77,C242755903,38477.11,8569.76,No,0
190,PAYMENT,7389.33,C757261112,21091,13701.67,M2084923133,0,0,No,0
397,TRANSFER,222701.31,C1783179171,0,0,C40955579,925299.5,1148000.81,No,0
305,CASH_OUT,552.98,C728440437,0,0,C1194279436,1853793.85,1854346.83,No,0
576,CASH_OUT,28284.88,C1126995065,28284.88,0,C1039822411,477021.43,505306.31,Si,0
377,CASH_OUT,210886.46,C998422759,0,0,C1215456459,480054.82,690941.28,No,0
22,TRANSFER,239646.72,C1977304181,239646.72,0,C1053513851,0,0,Si,0
3,CASH_OUT,22877,C2126545173,22877,0,C573200870,0,22877,Si,0
36,TRANSFER,441237.14,C1377564694,11046,0,C541123318,0,457610.56,No,0
361,CASH_OUT,1082308.05,C1573791290,1082308.05,0,C634269340,13646872.52,14729180.57,Si,0
375,CASH_IN,39743.69,C1373489782,54951,94694.69,C407984775,0,0,No,0
302,TRANSFER,997105.65,C2119237490,297,0,C53496912,252744.87,1249850.52,No,0
49,CASH_OUT,1021129.67,C771564749,1021129.67,0,C2126217921,86245.92,1107375.59,Si,0
306,CASH_OUT,120906.58,C347305878,61492,0,C966101598,1127829.33,1248735.91,No,0
231,PAYMENT,5731.82,C301401481,0,0,M1975783147,0,0,No,0
403,CASH_IN,606874.96,C1917731441,33222945.48,33829820.44,C1447700287,1230809.64,414713.78,No,0
276,TRANSFER,456972.76,C1975866192,451635.8,0,C915473192,3813131.07,4270103.83,No,0
255,PAYMENT,1815.91,C687512276,88640,86824.09,M97039569,0,0,No,0
163,CASH_OUT,6278.83,C1601188305,0,0,C1140509069,26508.34,155015.08,No,0
183,PAYMENT,7050.31,C1502724091,0,0,M940274145,0,0,No,0
253,CASH_IN,353067.83,C1217191591,0,353067.83,C1644682746,771390.89,418323.06,No,0
332,CASH_OUT,102484.59,C1964949404,100317,0,C154992139,4440136.41,4542621.01,No,0
164,CASH_OUT,104711.63,C2032147184,131666,26954.37,C855117643,596290.23,701001.86,No,0
577,TRANSFER,763170.76,C578629553,763170.76,0,C249184120,0,0,Si,0
380,CASH_IN,166969.25,C1074422190,9722466.33,9889435.58,C465582629,1599495.98,1432526.73,No,0
304,PAYMENT,25905.04,C954765299,74313.2,48408.16,M195891208,0,0,No,0
212,PAYMENT,10827.96,C197948067,0,0,M1693173624,0,0,No,0
155,PAYMENT,19421.18,C1288348751,0,0,M1271824152,0,0,No,0
355,PAYMENT,24348.31,C385658784,110709.08,86360.76,M1296080798,0,0,No,0
274,CASH_IN,339726.83,C452353076,3810874.13,4150600.96,C1843590308,2284628.47,1944901.64,No,0
349,PAYMENT,5973.72,C999157068,0,0,M1832208748,0,0,No,0
378,CASH_OUT,52047.31,C622434307,6104,0,C1258702925,9511119.13,9563166.44,No,0
258,PAYMENT,7450.32,C1493054782,27573,20122.68,M127824159,0,0,No,0
141,TRANSFER,417894.54,C464000377,968,0,C2093532670,0,417894.54,No,0
13,TRANSFER,2704213.7,C819566909,0,0,C794801857,12065321.99,14769535.69,No,0
157,CASH_OUT,431356.55,C1540105290,431356.55,0,C349350443,2787800.23,3219156.78,Si,0
179,CASH_IN,62308.62,C1918404141,980964.21,1043272.82,C689917139,859817.76,797509.14,No,0
36,CASH_IN,300836.15,C1276977083,7862597.18,8163433.34,C2082686329,332028.54,31192.39,No,0
14,CASH_OUT,1282.31,C14798817,87717,86434.69,C1204524120,125541.01,208207.74,No,0
214,TRANSFER,393395.98,C1837068303,0,0,C1947024520,473727.23,867123.21,No,0
187,CASH_OUT,145079.94,C1267761217,13640,0,C997422827,679832.26,824912.2,No,0
235,CASH_OUT,224781.59,C821085080,17417,0,C844614191,336369.97,561151.57,No,0
234,PAYMENT,32054.49,C2003941744,235380,203325.51,M1069875633,0,0,No,0
285,PAYMENT,8708.01,C526058364,0,0,M1542253501,0,0,No,0
379,CASH_OUT,119623.82,C1513430929,49610.26,0,C142917063,230695.19,350319.01,No,0
156,CASH_IN,201345.53,C284099521,191,201536.53,C347777839,0,0,No,0
190,TRANSFER,10000000,C1102554601,10185510.21,185510.21,C335271811,0,0,Si,0
396,PAYMENT,17850.55,C1767629356,8337,0,M1441360896,0,0,No,0
140,PAYMENT,5518.41,C1010300992,0,0,M1202866008,0,0,No,0
155,TRANSFER,347410.3,C2140191684,24120,0,C1161265036,0,347410.3,No,0
255,PAYMENT,5719.44,C1930448782,24,0,M750589168,0,0,No,0
229,PAYMENT,3931.9,C1232939754,9912,5980.1,M1130076553,0,0,No,0
130,TRANSFER,494657.31,C1822124361,0,0,C313863006,1238274.09,1732931.4,No,0
45,CASH_OUT,115932.12,C265415496,0,0,C1030436736,2421857.16,2537789.28,No,0
463,TRANSFER,1168274.14,C1604466708,1168274.14,0,C1732055737,0,0,Si,0
101,TRANSFER,253793.28,C1375615484,253793.28,0,C1983479612,0,0,Si,0
131,CASH_IN,29393.09,C1773488696,1996517.31,2025910.4,C558942497,475718.62,848921.17,No,0
327,TRANSFER,293461.89,C27680632,0,0,C1583894527,709796,1003257.89,No,0
204,CASH_OUT,103608.41,C189159820,0,0,C1528342452,4312644.74,4877114.97,No,0
202,PAYMENT,5975.72,C257846171,0,0,M465311228,0,0,No,0
276,PAYMENT,2590.88,C1317527999,0,0,M1666141732,0,0,No,0
135,CASH_OUT,126689.63,C1707305287,217386,90696.37,C697574843,221728.02,348417.65,No,0
370,TRANSFER,3416605.67,C1119725953,92319,0,C1970466061,418960.97,3835566.65,No,0
406,PAYMENT,1015.86,C876626841,8336,7320.14,M2004925233,0,0,No,0
33,TRANSFER,1437370.46,C575521772,35018,0,C1566796069,3850463.8,5287834.25,No,0
255,PAYMENT,4575.21,C2083019312,0,0,M1855781173,0,0,No,0
683,TRANSFER,73929.99,C730317157,73929.99,0,C343919931,0,0,Si,0
355,CASH_IN,151183.74,C953473328,55007,206190.74,C494617425,4344989.47,4193805.73,No,0
265,PAYMENT,11078.58,C1087381535,7969.47,0,M1896637513,0,0,No,0
346,CASH_OUT,374431.91,C616617234,9231,0,C746993054,21997.45,396429.36,No,0
178,CASH_IN,117088.46,C2037348515,2595073.47,2712161.93,C28442302,505458.16,388369.7,No,0
132,TRANSFER,129944.1,C1480929096,0,0,C1413508088,206109.6,336053.7,No,0
154,CASH_IN,373691.86,C186437135,6460614.87,6834306.72,C1923124940,1564791.63,1191099.77,No,0
69,CASH_OUT,582571.87,C1154322501,582571.87,0,C1687580441,0,582571.87,Si,0
279,PAYMENT,8089.2,C1180225491,0,0,M401107215,0,0,No,0
130,CASH_OUT,128918.91,C710603334,0,0,C471663859,294426.78,423345.69,No,0
213,CASH_OUT,189825.83,C217818910,137492,0,C2144997999,460029.76,649855.6,No,0
36,CASH_OUT,496975.6,C1087132043,0,0,C564186091,3456080.81,3953056.41,No,0
182,CASH_OUT,318901.69,C1419809197,72277.33,0,C1712570603,958714.78,1277616.47,No,0
160,CASH_OUT,236522.85,C435069898,46966,0,C1125352896,0,236522.85,No,0
43,TRANSFER,216848.66,C1407620560,0,0,C237696149,424140.97,640989.63,No,0
393,CASH_IN,184276.65,C545574511,0,184276.65,C1653897011,332262.68,147986.03,No,0
544,TRANSFER,234016,C350738773,9965,0,C746212427,0,234016,No,0
278,PAYMENT,10463.05,C745837952,249648.58,239185.52,M53503408,0,0,No,0
131,PAYMENT,29013.23,C1471549298,0,0,M659409519,0,0,No,0
321,CASH_IN,29749.79,C1139716032,59667,89416.79,C1237626934,24524.93,0,No,0
495,CASH_OUT,293326.62,C599454496,201897,0,C1586694187,32285.87,325612.48,No,0
286,CASH_IN,146596.84,C114083831,751158.93,897755.77,C1448641288,727994.5,581397.66,No,0
226,PAYMENT,4010.86,C1661735687,21073,17062.14,M1451503858,0,0,No,0
355,PAYMENT,109.94,C670703296,20599,20489.06,M1887949049,0,0,No,0
329,CASH_OUT,147268.1,C148211988,0,0,C1172512240,388440.86,535708.95,No,0
333,PAYMENT,285.7,C888345506,2012,1726.3,M911360139,0,0,No,0
164,CASH_OUT,194480.55,C996064662,0,0,C1190333336,1075236.03,1269716.58,No,0
374,TRANSFER,137382.49,C982990019,303747,166364.51,C1125759920,0,137382.49,No,0
158,CASH_IN,102546.74,C110387648,4777751.22,4880297.96,C1116203279,1078591.29,976044.55,No,0
7,PAYMENT,2036.46,C1281995670,0,0,M1227966084,0,0,No,0
324,CASH_OUT,501642.84,C2033785233,582,0,C906700375,0,501642.84,No,0
37,CASH_OUT,190808.55,C1326840621,58138,0,C527175306,3557422.76,3748231.31,No,0
228,TRANSFER,2874626.02,C1926697362,2874626.02,0,C443920202,0,0,Si,0
374,PAYMENT,13207.5,C1597826839,64113.29,50905.8,M1026516505,0,0,No,0
210,CASH_OUT,59932.72,C1787716895,0,0,C1540883162,254758.97,314691.69,No,0
398,PAYMENT,22781.48,C934010316,26387,3605.52,M957229173,0,0,No,0
41,PAYMENT,345.6,C1561993551,0,0,M1258856621,0,0,No,0
550,CASH_OUT,133883.36,C123466234,107318.56,0,C2106566020,44143406.92,44277290.28,No,0
389,TRANSFER,1159831.33,C1369232913,1159831.33,0,C753294247,0,0,Si,0
249,CASH_IN,125185.85,C1488655843,14478639.3,14603825.15,C223696311,894013.13,768827.28,No,0
335,PAYMENT,1230.51,C235861161,41254,40023.49,M333735094,0,0,No,0
203,TRANSFER,4644693.12,C774814056,4644693.12,0,C900711437,0,0,Si,0
261,CASH_IN,83483.56,C988524246,2127888.35,2211371.91,C17387953,1083650.51,1000166.95,No,0
287,PAYMENT,387.58,C1404420498,68238,67850.42,M2126733903,0,0,No,0
19,PAYMENT,3806.3,C382400893,305014,301207.7,M890285350,0,0,No,0
393,CASH_OUT,270500.37,C296907338,11454,0,C662612633,273850.66,544351.04,No,0
308,CASH_OUT,44262.71,C1336845871,0,0,C45448162,1038613.44,1082876.15,No,0
288,TRANSFER,44116.87,C642784724,44116.87,0,C1952007189,0,0,Si,0
186,CASH_OUT,219693.85,C999604568,104544,0,C642830877,752005.63,971699.48,No,0
204,CASH_OUT,108600.39,C839924271,0,0,C1363522551,1949021.49,2057621.89,No,0
336,TRANSFER,368612.98,C1382508247,0,0,C2127855329,1736586.56,2105199.54,No,0
311,PAYMENT,20132.82,C369427229,0,0,M421728067,0,0,No,0
302,PAYMENT,11044.94,C1753526200,462593.68,451548.73,M148139382,0,0,No,0
487,CASH_OUT,321307.31,C28062325,321307.31,0,C2067322767,716857.2,1038164.5,Si,0
569,CASH_OUT,51416.07,C1252081364,51416.07,0,C327344476,62726.44,114142.52,Si,0
139,PAYMENT,14213.22,C1465648441,0,0,M104175228,0,0,No,0
369,TRANSFER,3281940.82,C1166411845,12432,0,C1073339198,0,3281940.82,No,0
348,CASH_OUT,189972.05,C770332805,0,0,C1125800316,789633.08,979605.13,No,0
236,CASH_IN,285313.82,C917231204,1822781.52,2108095.34,C1848409396,397183.59,111869.77,No,0
258,PAYMENT,3029.5,C2273837,14566,11536.5,M1543593366,0,0,No,0
327,DEBIT,35735.66,C684187993,36569,833.34,C1164233521,1384024.44,1419760.11,No,0
335,PAYMENT,1581.99,C679070186,30635,29053.01,M742255873,0,0,No,0
164,PAYMENT,34458.8,C575924651,0,0,M1574554822,0,0,No,0
349,CASH_OUT,57708.37,C184911675,0,0,C589909882,2141285.71,2198994.09,No,0
191,PAYMENT,2631.01,C247800916,0,0,M2004718506,0,0,No,0
276,CASH_OUT,14518.39,C1823452751,0,0,C849624561,179754.18,194272.57,No,0
281,CASH_OUT,148708.5,C1024054384,0,0,C642715304,322415.58,471982.12,No,0
394,TRANSFER,461111.93,C640436709,21097,0,C1997354232,3058516.93,3519628.86,No,0
307,CASH_IN,171793.43,C1488265387,270,172063.43,C1106469389,952646.34,780852.91,No,0
253,TRANSFER,120269.64,C1020498518,0,0,C1126269352,1506075.31,1626344.95,No,0
186,PAYMENT,11488.82,C1121816691,0,0,M810523626,0,0,No,0
281,CASH_IN,122443.09,C658059505,174,122617.09,C1795229584,0,0,No,0
44,CASH_IN,195988.3,C699307701,41976,237964.3,C1726194836,0,0,No,0
202,PAYMENT,8552.06,C177851028,117822.68,109270.62,M2132812116,0,0,No,0
14,CASH_OUT,137377.91,C95832684,0,0,C602182583,2086790.66,3046670.01,No,0
250,CASH_IN,201886.09,C1647812101,4212621.15,4414507.24,C1376262621,228916.69,27030.6,No,0
215,CASH_IN,100702.71,C1392087123,20602,121304.71,C509638957,6305622.88,6204920.16,No,0
249,CASH_IN,178767.01,C1496021671,1188549.44,1367316.46,C1699127047,285282.35,106515.34,No,0
156,CASH_OUT,285564.41,C1107257209,0,0,C62106011,12812856.06,13098420.47,No,0
465,CASH_OUT,2577489.07,C1475261726,2577489.07,0,C1054474053,0,2577489.07,Si,0
307,CASH_OUT,483329.57,C1347595759,0,0,C404172728,3891177.85,4374507.41,No,0
228,CASH_IN,190415.51,C1610129540,1042.3,191457.81,C875629235,2900349.46,2709933.95,No,0
353,CASH_OUT,148699.88,C1815382365,79894,0,C1814564600,148489.91,297189.78,No,0
213,CASH_OUT,113811.13,C494905107,30899,0,C1796655193,1717875.1,1831686.23,No,0
163,PAYMENT,14423.57,C422913962,235301.75,220878.18,M1913260489,0,0,No,0
357,PAYMENT,11487.95,C124970704,0,0,M2146935590,0,0,No,0
594,CASH_OUT,135858.8,C540354109,213.85,0,C1990005084,265535.16,401393.97,No,0
704,CASH_OUT,1820864.64,C708222638,1820864.64,0,C106425191,1116665.47,2937530.11,Si,0
40,PAYMENT,25527.48,C574761487,829344,803816.52,M475320562,0,0,No,0
136,PAYMENT,2222.56,C1794585670,0,0,M1473683899,0,0,No,0
180,CASH_IN,43394.26,C614814591,41211,84605.26,C150145707,0,0,No,0
46,CASH_OUT,35016.23,C1267520613,35016.23,0,C801157832,65435.34,100451.57,Si,0
333,TRANSFER,380443.89,C1010599219,20823.32,0,C1645553466,444715.5,825159.39,No,0
